cellID	cellType	SubjectName	clusterID
cell_1662	cluster.2	Mix_2	cluster.2
cell_1663	cluster.2	Mix_3	cluster.2
cell_1664	cluster.2	Mix_4	cluster.2
cell_1665	cluster.2	Mix_5	cluster.2
cell_1666	cluster.2	Mix_6	cluster.2
cell_1667	cluster.2	Mix_7	cluster.2
cell_1668	cluster.2	Mix_8	cluster.2
cell_1669	cluster.2	Mix_9	cluster.2
cell_1670	cluster.2	Mix_10	cluster.2
cell_1671	cluster.2	Mix_1	cluster.2
cell_1672	cluster.2	Mix_2	cluster.2
cell_1673	cluster.2	Mix_3	cluster.2
cell_1674	cluster.2	Mix_4	cluster.2
cell_1675	cluster.2	Mix_5	cluster.2
cell_1676	cluster.2	Mix_6	cluster.2
cell_1677	cluster.2	Mix_7	cluster.2
cell_1678	cluster.2	Mix_8	cluster.2
cell_1679	cluster.2	Mix_9	cluster.2
cell_1680	cluster.2	Mix_10	cluster.2
cell_1681	cluster.2	Mix_1	cluster.2
cell_1682	cluster.2	Mix_2	cluster.2
cell_1683	cluster.2	Mix_3	cluster.2
cell_1684	cluster.2	Mix_4	cluster.2
cell_1685	cluster.2	Mix_5	cluster.2
cell_1686	cluster.2	Mix_6	cluster.2
cell_1687	cluster.2	Mix_7	cluster.2
cell_1688	cluster.2	Mix_8	cluster.2
cell_1689	cluster.2	Mix_9	cluster.2
cell_1690	cluster.2	Mix_10	cluster.2
cell_1692	cluster.2	Mix_2	cluster.2
cell_1693	cluster.2	Mix_3	cluster.2
cell_1694	cluster.2	Mix_4	cluster.2
cell_1695	cluster.2	Mix_5	cluster.2
cell_1696	cluster.2	Mix_6	cluster.2
cell_1697	cluster.2	Mix_7	cluster.2
cell_1698	cluster.2	Mix_8	cluster.2
cell_1699	cluster.2	Mix_9	cluster.2
cell_1700	cluster.2	Mix_10	cluster.2
cell_1701	cluster.2	Mix_1	cluster.2
cell_1702	cluster.2	Mix_2	cluster.2
cell_1703	cluster.2	Mix_3	cluster.2
cell_1704	cluster.2	Mix_4	cluster.2
cell_1705	cluster.2	Mix_5	cluster.2
cell_1706	cluster.2	Mix_6	cluster.2
cell_1707	cluster.2	Mix_7	cluster.2
cell_1708	cluster.2	Mix_8	cluster.2
cell_1709	cluster.2	Mix_9	cluster.2
cell_1710	cluster.2	Mix_10	cluster.2
cell_1711	cluster.2	Mix_1	cluster.2
cell_1712	cluster.2	Mix_2	cluster.2
cell_1713	cluster.2	Mix_3	cluster.2
cell_1714	cluster.2	Mix_4	cluster.2
cell_1715	cluster.2	Mix_5	cluster.2
cell_1716	cluster.2	Mix_6	cluster.2
cell_1717	cluster.2	Mix_7	cluster.2
cell_1718	cluster.2	Mix_8	cluster.2
cell_1719	cluster.2	Mix_9	cluster.2
cell_1720	cluster.2	Mix_10	cluster.2
cell_1721	cluster.2	Mix_1	cluster.2
cell_1722	cluster.2	Mix_2	cluster.2
cell_1723	cluster.2	Mix_3	cluster.2
cell_1724	cluster.2	Mix_4	cluster.2
cell_1725	cluster.2	Mix_5	cluster.2
cell_1726	cluster.2	Mix_6	cluster.2
cell_1727	cluster.2	Mix_7	cluster.2
cell_1728	cluster.2	Mix_8	cluster.2
cell_1729	cluster.2	Mix_9	cluster.2
cell_1730	cluster.2	Mix_10	cluster.2
cell_1731	cluster.2	Mix_1	cluster.2
cell_1732	cluster.2	Mix_2	cluster.2
cell_1733	cluster.2	Mix_3	cluster.2
cell_1734	cluster.2	Mix_4	cluster.2
cell_1735	cluster.2	Mix_5	cluster.2
cell_1736	cluster.2	Mix_6	cluster.2
cell_1737	cluster.2	Mix_7	cluster.2
cell_1738	cluster.2	Mix_8	cluster.2
cell_1739	cluster.2	Mix_9	cluster.2
cell_1740	cluster.2	Mix_10	cluster.2
cell_1741	cluster.2	Mix_1	cluster.2
cell_1742	cluster.2	Mix_2	cluster.2
cell_1743	cluster.2	Mix_3	cluster.2
cell_1744	cluster.2	Mix_4	cluster.2
cell_1745	cluster.2	Mix_5	cluster.2
cell_1746	cluster.2	Mix_6	cluster.2
cell_1747	cluster.2	Mix_7	cluster.2
cell_1748	cluster.2	Mix_8	cluster.2
cell_1749	cluster.2	Mix_9	cluster.2
cell_1750	cluster.2	Mix_10	cluster.2
cell_1751	cluster.2	Mix_1	cluster.2
cell_1752	cluster.2	Mix_2	cluster.2
cell_1753	cluster.2	Mix_3	cluster.2
cell_1754	cluster.2	Mix_4	cluster.2
cell_1755	cluster.2	Mix_5	cluster.2
cell_1756	cluster.2	Mix_6	cluster.2
cell_1757	cluster.2	Mix_7	cluster.2
cell_1758	cluster.2	Mix_8	cluster.2
cell_1759	cluster.2	Mix_9	cluster.2
cell_1760	cluster.2	Mix_10	cluster.2
cell_1761	cluster.2	Mix_1	cluster.2
cell_1762	cluster.2	Mix_2	cluster.2
cell_1763	cluster.2	Mix_3	cluster.2
cell_1764	cluster.2	Mix_4	cluster.2
cell_1765	cluster.2	Mix_5	cluster.2
cell_1766	cluster.2	Mix_6	cluster.2
cell_1767	cluster.2	Mix_7	cluster.2
cell_1768	cluster.2	Mix_8	cluster.2
cell_1769	cluster.2	Mix_9	cluster.2
cell_1770	cluster.2	Mix_10	cluster.2
cell_1771	cluster.2	Mix_1	cluster.2
cell_1772	cluster.2	Mix_2	cluster.2
cell_1773	cluster.2	Mix_3	cluster.2
cell_1774	cluster.2	Mix_4	cluster.2
cell_1775	cluster.2	Mix_5	cluster.2
cell_1776	cluster.2	Mix_6	cluster.2
cell_1777	cluster.2	Mix_7	cluster.2
cell_1778	cluster.2	Mix_8	cluster.2
cell_1779	cluster.2	Mix_9	cluster.2
cell_1780	cluster.2	Mix_10	cluster.2
cell_1781	cluster.2	Mix_1	cluster.2
cell_1782	cluster.2	Mix_2	cluster.2
cell_1783	cluster.2	Mix_3	cluster.2
cell_1784	cluster.2	Mix_4	cluster.2
cell_1785	cluster.2	Mix_5	cluster.2
cell_1786	cluster.2	Mix_6	cluster.2
cell_1787	cluster.2	Mix_7	cluster.2
cell_1788	cluster.2	Mix_8	cluster.2
cell_1789	cluster.2	Mix_9	cluster.2
cell_1790	cluster.2	Mix_10	cluster.2
cell_1791	cluster.2	Mix_1	cluster.2
cell_1792	cluster.2	Mix_2	cluster.2
cell_1793	cluster.2	Mix_3	cluster.2
cell_1794	cluster.2	Mix_4	cluster.2
cell_1795	cluster.2	Mix_5	cluster.2
cell_1796	cluster.2	Mix_6	cluster.2
cell_1797	cluster.2	Mix_7	cluster.2
cell_1798	cluster.2	Mix_8	cluster.2
cell_1799	cluster.2	Mix_9	cluster.2
cell_1800	cluster.2	Mix_10	cluster.2
cell_1801	cluster.2	Mix_1	cluster.2
cell_1802	cluster.2	Mix_2	cluster.2
cell_1803	cluster.2	Mix_3	cluster.2
cell_1804	cluster.2	Mix_4	cluster.2
cell_1805	cluster.2	Mix_5	cluster.2
cell_1806	cluster.2	Mix_6	cluster.2
cell_1807	cluster.2	Mix_7	cluster.2
cell_1808	cluster.2	Mix_8	cluster.2
cell_1809	cluster.2	Mix_9	cluster.2
cell_1810	cluster.2	Mix_10	cluster.2
cell_1811	cluster.2	Mix_1	cluster.2
cell_1812	cluster.2	Mix_2	cluster.2
cell_1813	cluster.2	Mix_3	cluster.2
cell_1814	cluster.2	Mix_4	cluster.2
cell_1815	cluster.2	Mix_5	cluster.2
cell_1816	cluster.2	Mix_6	cluster.2
cell_1817	cluster.2	Mix_7	cluster.2
cell_1818	cluster.2	Mix_8	cluster.2
cell_1819	cluster.2	Mix_9	cluster.2
cell_1820	cluster.2	Mix_10	cluster.2
cell_1821	cluster.2	Mix_1	cluster.2
cell_1822	cluster.2	Mix_2	cluster.2
cell_1823	cluster.2	Mix_3	cluster.2
cell_1824	cluster.2	Mix_4	cluster.2
cell_1825	cluster.2	Mix_5	cluster.2
cell_1826	cluster.2	Mix_6	cluster.2
cell_1827	cluster.2	Mix_7	cluster.2
cell_1828	cluster.2	Mix_8	cluster.2
cell_1829	cluster.2	Mix_9	cluster.2
cell_1830	cluster.2	Mix_10	cluster.2
cell_1831	cluster.2	Mix_1	cluster.2
cell_1832	cluster.2	Mix_2	cluster.2
cell_1833	cluster.2	Mix_3	cluster.2
cell_1834	cluster.2	Mix_4	cluster.2
cell_1835	cluster.2	Mix_5	cluster.2
cell_1836	cluster.2	Mix_6	cluster.2
cell_1837	cluster.2	Mix_7	cluster.2
cell_1838	cluster.2	Mix_8	cluster.2
cell_1839	cluster.2	Mix_9	cluster.2
cell_1840	cluster.2	Mix_10	cluster.2
cell_1841	cluster.2	Mix_1	cluster.2
cell_1842	cluster.2	Mix_2	cluster.2
cell_1843	cluster.2	Mix_3	cluster.2
cell_1844	cluster.2	Mix_4	cluster.2
cell_1845	cluster.2	Mix_5	cluster.2
cell_1846	cluster.2	Mix_6	cluster.2
cell_1847	cluster.2	Mix_7	cluster.2
cell_1848	cluster.2	Mix_8	cluster.2
cell_1849	cluster.2	Mix_9	cluster.2
cell_1850	cluster.2	Mix_10	cluster.2
cell_1851	cluster.2	Mix_1	cluster.2
cell_1852	cluster.2	Mix_2	cluster.2
cell_1853	cluster.2	Mix_3	cluster.2
cell_1854	cluster.2	Mix_4	cluster.2
cell_1855	cluster.2	Mix_5	cluster.2
cell_1856	cluster.2	Mix_6	cluster.2
cell_1857	cluster.2	Mix_7	cluster.2
cell_1858	cluster.2	Mix_8	cluster.2
cell_1859	cluster.2	Mix_9	cluster.2
cell_1860	cluster.2	Mix_10	cluster.2
cell_1861	cluster.2	Mix_1	cluster.2
cell_1862	cluster.2	Mix_2	cluster.2
cell_1863	cluster.2	Mix_3	cluster.2
cell_1864	cluster.2	Mix_4	cluster.2
cell_1865	cluster.2	Mix_5	cluster.2
cell_1866	cluster.2	Mix_6	cluster.2
cell_1867	cluster.2	Mix_7	cluster.2
cell_1868	cluster.2	Mix_8	cluster.2
cell_1869	cluster.2	Mix_9	cluster.2
cell_1870	cluster.2	Mix_10	cluster.2
cell_1871	cluster.2	Mix_1	cluster.2
cell_1872	cluster.2	Mix_2	cluster.2
cell_1873	cluster.2	Mix_3	cluster.2
cell_1874	cluster.2	Mix_4	cluster.2
cell_1875	cluster.2	Mix_5	cluster.2
cell_1876	cluster.2	Mix_6	cluster.2
cell_1877	cluster.2	Mix_7	cluster.2
cell_1878	cluster.2	Mix_8	cluster.2
cell_1879	cluster.2	Mix_9	cluster.2
cell_1880	cluster.2	Mix_10	cluster.2
cell_1881	cluster.2	Mix_1	cluster.2
cell_1882	cluster.2	Mix_2	cluster.2
cell_1883	cluster.2	Mix_3	cluster.2
cell_1884	cluster.2	Mix_4	cluster.2
cell_1885	cluster.2	Mix_5	cluster.2
cell_1886	cluster.2	Mix_6	cluster.2
cell_1887	cluster.2	Mix_7	cluster.2
cell_1888	cluster.2	Mix_8	cluster.2
cell_1889	cluster.2	Mix_9	cluster.2
cell_1890	cluster.2	Mix_10	cluster.2
cell_1891	cluster.2	Mix_1	cluster.2
cell_1892	cluster.2	Mix_2	cluster.2
cell_1893	cluster.2	Mix_3	cluster.2
cell_1894	cluster.2	Mix_4	cluster.2
cell_1895	cluster.2	Mix_5	cluster.2
cell_1896	cluster.2	Mix_6	cluster.2
cell_1897	cluster.2	Mix_7	cluster.2
cell_1898	cluster.2	Mix_8	cluster.2
cell_1899	cluster.2	Mix_9	cluster.2
cell_1900	cluster.2	Mix_10	cluster.2
cell_1901	cluster.2	Mix_1	cluster.2
cell_1902	cluster.2	Mix_2	cluster.2
cell_1903	cluster.2	Mix_3	cluster.2
cell_1904	cluster.2	Mix_4	cluster.2
cell_1905	cluster.2	Mix_5	cluster.2
cell_1906	cluster.2	Mix_6	cluster.2
cell_1907	cluster.2	Mix_7	cluster.2
cell_1908	cluster.2	Mix_8	cluster.2
cell_1909	cluster.2	Mix_9	cluster.2
cell_1910	cluster.2	Mix_10	cluster.2
cell_1911	cluster.2	Mix_1	cluster.2
cell_1912	cluster.2	Mix_2	cluster.2
cell_1913	cluster.2	Mix_3	cluster.2
cell_1914	cluster.2	Mix_4	cluster.2
cell_1915	cluster.2	Mix_5	cluster.2
cell_1916	cluster.2	Mix_6	cluster.2
cell_1917	cluster.2	Mix_7	cluster.2
cell_1918	cluster.2	Mix_8	cluster.2
cell_1919	cluster.2	Mix_9	cluster.2
cell_1920	cluster.2	Mix_10	cluster.2
cell_1921	cluster.2	Mix_1	cluster.2
cell_1922	cluster.2	Mix_2	cluster.2
cell_1923	cluster.2	Mix_3	cluster.2
cell_1924	cluster.2	Mix_4	cluster.2
cell_1925	cluster.2	Mix_5	cluster.2
cell_1926	cluster.2	Mix_6	cluster.2
cell_1927	cluster.2	Mix_7	cluster.2
cell_1928	cluster.2	Mix_8	cluster.2
cell_1929	cluster.2	Mix_9	cluster.2
cell_1930	cluster.2	Mix_10	cluster.2
cell_1931	cluster.2	Mix_1	cluster.2
cell_1932	cluster.2	Mix_2	cluster.2
cell_1933	cluster.2	Mix_3	cluster.2
cell_1934	cluster.2	Mix_4	cluster.2
cell_1935	cluster.2	Mix_5	cluster.2
cell_1936	cluster.2	Mix_6	cluster.2
cell_1937	cluster.2	Mix_7	cluster.2
cell_1938	cluster.2	Mix_8	cluster.2
cell_1939	cluster.2	Mix_9	cluster.2
cell_1940	cluster.2	Mix_10	cluster.2
cell_1941	cluster.2	Mix_1	cluster.2
cell_1942	cluster.2	Mix_2	cluster.2
cell_1943	cluster.2	Mix_3	cluster.2
cell_1944	cluster.2	Mix_4	cluster.2
cell_1945	cluster.2	Mix_5	cluster.2
cell_1946	cluster.2	Mix_6	cluster.2
cell_1947	cluster.2	Mix_7	cluster.2
cell_1948	cluster.2	Mix_8	cluster.2
cell_1949	cluster.2	Mix_9	cluster.2
cell_1950	cluster.2	Mix_10	cluster.2
cell_1951	cluster.2	Mix_1	cluster.2
cell_1952	cluster.2	Mix_2	cluster.2
cell_1953	cluster.2	Mix_3	cluster.2
cell_1954	cluster.2	Mix_4	cluster.2
cell_1955	cluster.2	Mix_5	cluster.2
cell_1956	cluster.2	Mix_6	cluster.2
cell_1957	cluster.2	Mix_7	cluster.2
cell_1958	cluster.2	Mix_8	cluster.2
cell_1959	cluster.2	Mix_9	cluster.2
cell_1960	cluster.2	Mix_10	cluster.2
cell_1961	cluster.2	Mix_1	cluster.2
cell_1962	cluster.2	Mix_2	cluster.2
cell_1963	cluster.2	Mix_3	cluster.2
cell_1964	cluster.2	Mix_4	cluster.2
cell_1965	cluster.2	Mix_5	cluster.2
cell_1966	cluster.2	Mix_6	cluster.2
cell_1967	cluster.2	Mix_7	cluster.2
cell_1968	cluster.2	Mix_8	cluster.2
cell_1969	cluster.2	Mix_9	cluster.2
cell_1971	cluster.2	Mix_1	cluster.2
cell_1972	cluster.2	Mix_2	cluster.2
cell_1973	cluster.2	Mix_3	cluster.2
cell_1974	cluster.2	Mix_4	cluster.2
cell_1975	cluster.2	Mix_5	cluster.2
cell_1976	cluster.2	Mix_6	cluster.2
cell_1977	cluster.2	Mix_7	cluster.2
cell_1978	cluster.2	Mix_8	cluster.2
cell_1979	cluster.2	Mix_9	cluster.2
cell_1980	cluster.2	Mix_10	cluster.2
cell_1981	cluster.2	Mix_1	cluster.2
cell_1982	cluster.2	Mix_2	cluster.2
cell_1983	cluster.2	Mix_3	cluster.2
cell_1984	cluster.2	Mix_4	cluster.2
cell_1985	cluster.2	Mix_5	cluster.2
cell_1986	cluster.2	Mix_6	cluster.2
cell_1987	cluster.2	Mix_7	cluster.2
cell_1988	cluster.2	Mix_8	cluster.2
cell_1989	cluster.2	Mix_9	cluster.2
cell_1990	cluster.2	Mix_10	cluster.2
cell_1991	cluster.2	Mix_1	cluster.2
cell_1992	cluster.2	Mix_2	cluster.2
cell_1993	cluster.2	Mix_3	cluster.2
cell_1994	cluster.2	Mix_4	cluster.2
cell_1995	cluster.2	Mix_5	cluster.2
cell_1996	cluster.2	Mix_6	cluster.2
cell_1997	cluster.2	Mix_7	cluster.2
cell_1998	cluster.2	Mix_8	cluster.2
cell_1999	cluster.2	Mix_9	cluster.2
cell_2000	cluster.2	Mix_10	cluster.2
cell_2001	cluster.3	Mix_1	cluster.3
cell_2002	cluster.3	Mix_2	cluster.3
cell_2003	cluster.3	Mix_3	cluster.3
cell_2004	cluster.3	Mix_4	cluster.3
cell_2005	cluster.3	Mix_5	cluster.3
cell_2006	cluster.3	Mix_6	cluster.3
cell_2007	cluster.3	Mix_7	cluster.3
cell_2008	cluster.3	Mix_8	cluster.3
cell_2009	cluster.3	Mix_9	cluster.3
cell_2010	cluster.3	Mix_10	cluster.3
cell_2011	cluster.3	Mix_1	cluster.3
cell_2012	cluster.3	Mix_2	cluster.3
cell_2013	cluster.3	Mix_3	cluster.3
cell_2014	cluster.3	Mix_4	cluster.3
cell_2015	cluster.3	Mix_5	cluster.3
cell_2016	cluster.3	Mix_6	cluster.3
cell_2017	cluster.3	Mix_7	cluster.3
cell_2018	cluster.3	Mix_8	cluster.3
cell_2019	cluster.3	Mix_9	cluster.3
cell_2020	cluster.3	Mix_10	cluster.3
cell_2021	cluster.3	Mix_1	cluster.3
cell_2022	cluster.3	Mix_2	cluster.3
cell_2023	cluster.3	Mix_3	cluster.3
cell_2024	cluster.3	Mix_4	cluster.3
cell_2025	cluster.3	Mix_5	cluster.3
cell_2026	cluster.3	Mix_6	cluster.3
cell_2027	cluster.3	Mix_7	cluster.3
cell_2028	cluster.3	Mix_8	cluster.3
cell_2029	cluster.3	Mix_9	cluster.3
cell_2030	cluster.3	Mix_10	cluster.3
cell_2031	cluster.3	Mix_1	cluster.3
cell_2032	cluster.3	Mix_2	cluster.3
cell_2033	cluster.3	Mix_3	cluster.3
cell_2034	cluster.3	Mix_4	cluster.3
cell_2035	cluster.3	Mix_5	cluster.3
cell_2036	cluster.3	Mix_6	cluster.3
cell_2037	cluster.3	Mix_7	cluster.3
cell_2038	cluster.3	Mix_8	cluster.3
cell_2039	cluster.3	Mix_9	cluster.3
cell_2040	cluster.3	Mix_10	cluster.3
cell_2041	cluster.3	Mix_1	cluster.3
cell_2042	cluster.3	Mix_2	cluster.3
cell_2043	cluster.3	Mix_3	cluster.3
cell_2044	cluster.3	Mix_4	cluster.3
cell_2045	cluster.3	Mix_5	cluster.3
cell_2046	cluster.3	Mix_6	cluster.3
cell_2047	cluster.3	Mix_7	cluster.3
cell_2048	cluster.3	Mix_8	cluster.3
cell_2049	cluster.3	Mix_9	cluster.3
cell_2050	cluster.3	Mix_10	cluster.3
cell_2051	cluster.3	Mix_1	cluster.3
cell_2052	cluster.3	Mix_2	cluster.3
cell_2053	cluster.3	Mix_3	cluster.3
cell_2054	cluster.3	Mix_4	cluster.3
cell_2055	cluster.3	Mix_5	cluster.3
cell_2056	cluster.3	Mix_6	cluster.3
cell_2057	cluster.3	Mix_7	cluster.3
cell_2058	cluster.3	Mix_8	cluster.3
cell_2059	cluster.3	Mix_9	cluster.3
cell_2060	cluster.3	Mix_10	cluster.3
cell_2061	cluster.3	Mix_1	cluster.3
cell_2062	cluster.3	Mix_2	cluster.3
cell_2063	cluster.3	Mix_3	cluster.3
cell_2064	cluster.3	Mix_4	cluster.3
cell_2065	cluster.3	Mix_5	cluster.3
cell_2066	cluster.3	Mix_6	cluster.3
cell_2067	cluster.3	Mix_7	cluster.3
cell_2068	cluster.3	Mix_8	cluster.3
cell_2069	cluster.3	Mix_9	cluster.3
cell_2070	cluster.3	Mix_10	cluster.3
cell_2071	cluster.3	Mix_1	cluster.3
cell_2072	cluster.3	Mix_2	cluster.3
cell_2073	cluster.3	Mix_3	cluster.3
cell_2074	cluster.3	Mix_4	cluster.3
cell_2075	cluster.3	Mix_5	cluster.3
cell_2077	cluster.3	Mix_7	cluster.3
cell_2078	cluster.3	Mix_8	cluster.3
cell_2079	cluster.3	Mix_9	cluster.3
cell_2080	cluster.3	Mix_10	cluster.3
cell_2081	cluster.3	Mix_1	cluster.3
cell_2082	cluster.3	Mix_2	cluster.3
cell_2083	cluster.3	Mix_3	cluster.3
cell_2084	cluster.3	Mix_4	cluster.3
cell_2085	cluster.3	Mix_5	cluster.3
cell_2086	cluster.3	Mix_6	cluster.3
cell_2087	cluster.3	Mix_7	cluster.3
cell_2088	cluster.3	Mix_8	cluster.3
cell_2089	cluster.3	Mix_9	cluster.3
cell_2090	cluster.3	Mix_10	cluster.3
cell_2091	cluster.3	Mix_1	cluster.3
cell_2092	cluster.3	Mix_2	cluster.3
cell_2093	cluster.3	Mix_3	cluster.3
cell_2094	cluster.3	Mix_4	cluster.3
cell_2095	cluster.3	Mix_5	cluster.3
cell_2096	cluster.3	Mix_6	cluster.3
cell_2097	cluster.3	Mix_7	cluster.3
cell_2098	cluster.3	Mix_8	cluster.3
cell_2099	cluster.3	Mix_9	cluster.3
cell_2100	cluster.3	Mix_10	cluster.3
cell_2101	cluster.3	Mix_1	cluster.3
cell_2102	cluster.3	Mix_2	cluster.3
cell_2103	cluster.3	Mix_3	cluster.3
cell_2104	cluster.3	Mix_4	cluster.3
cell_2105	cluster.3	Mix_5	cluster.3
cell_2106	cluster.3	Mix_6	cluster.3
cell_2107	cluster.3	Mix_7	cluster.3
cell_2108	cluster.3	Mix_8	cluster.3
cell_2109	cluster.3	Mix_9	cluster.3
cell_2110	cluster.3	Mix_10	cluster.3
cell_2111	cluster.3	Mix_1	cluster.3
cell_2112	cluster.3	Mix_2	cluster.3
cell_2113	cluster.3	Mix_3	cluster.3
cell_2114	cluster.3	Mix_4	cluster.3
cell_2115	cluster.3	Mix_5	cluster.3
cell_2116	cluster.3	Mix_6	cluster.3
cell_2117	cluster.3	Mix_7	cluster.3
cell_2118	cluster.3	Mix_8	cluster.3
cell_2119	cluster.3	Mix_9	cluster.3
cell_2120	cluster.3	Mix_10	cluster.3
cell_2121	cluster.3	Mix_1	cluster.3
cell_2122	cluster.3	Mix_2	cluster.3
cell_2123	cluster.3	Mix_3	cluster.3
cell_2124	cluster.3	Mix_4	cluster.3
cell_2125	cluster.3	Mix_5	cluster.3
cell_2126	cluster.3	Mix_6	cluster.3
cell_2127	cluster.3	Mix_7	cluster.3
cell_2128	cluster.3	Mix_8	cluster.3
cell_2129	cluster.3	Mix_9	cluster.3
cell_2130	cluster.3	Mix_10	cluster.3
cell_2131	cluster.3	Mix_1	cluster.3
cell_2132	cluster.3	Mix_2	cluster.3
cell_2133	cluster.3	Mix_3	cluster.3
cell_2134	cluster.3	Mix_4	cluster.3
cell_2135	cluster.3	Mix_5	cluster.3
cell_2136	cluster.3	Mix_6	cluster.3
cell_2137	cluster.3	Mix_7	cluster.3
cell_2138	cluster.3	Mix_8	cluster.3
cell_2139	cluster.3	Mix_9	cluster.3
cell_2140	cluster.3	Mix_10	cluster.3
cell_2141	cluster.3	Mix_1	cluster.3
cell_2142	cluster.3	Mix_2	cluster.3
cell_2143	cluster.3	Mix_3	cluster.3
cell_2144	cluster.3	Mix_4	cluster.3
cell_2145	cluster.3	Mix_5	cluster.3
cell_2146	cluster.3	Mix_6	cluster.3
cell_2147	cluster.3	Mix_7	cluster.3
cell_2148	cluster.3	Mix_8	cluster.3
cell_2149	cluster.3	Mix_9	cluster.3
cell_2150	cluster.3	Mix_10	cluster.3
cell_2151	cluster.3	Mix_1	cluster.3
cell_2152	cluster.3	Mix_2	cluster.3
cell_2153	cluster.3	Mix_3	cluster.3
cell_2154	cluster.3	Mix_4	cluster.3
cell_2155	cluster.3	Mix_5	cluster.3
cell_2156	cluster.3	Mix_6	cluster.3
cell_2157	cluster.3	Mix_7	cluster.3
cell_2158	cluster.3	Mix_8	cluster.3
cell_2159	cluster.3	Mix_9	cluster.3
cell_2160	cluster.3	Mix_10	cluster.3
cell_2161	cluster.3	Mix_1	cluster.3
cell_2162	cluster.3	Mix_2	cluster.3
cell_2163	cluster.3	Mix_3	cluster.3
cell_2164	cluster.3	Mix_4	cluster.3
cell_2165	cluster.3	Mix_5	cluster.3
cell_2166	cluster.3	Mix_6	cluster.3
cell_2167	cluster.3	Mix_7	cluster.3
cell_2168	cluster.3	Mix_8	cluster.3
cell_2169	cluster.3	Mix_9	cluster.3
cell_2170	cluster.3	Mix_10	cluster.3
cell_2171	cluster.3	Mix_1	cluster.3
cell_2172	cluster.3	Mix_2	cluster.3
cell_2173	cluster.3	Mix_3	cluster.3
cell_2174	cluster.3	Mix_4	cluster.3
cell_2175	cluster.3	Mix_5	cluster.3
cell_2176	cluster.3	Mix_6	cluster.3
cell_2177	cluster.3	Mix_7	cluster.3
cell_2178	cluster.3	Mix_8	cluster.3
cell_2179	cluster.3	Mix_9	cluster.3
cell_2180	cluster.3	Mix_10	cluster.3
cell_2181	cluster.3	Mix_1	cluster.3
cell_2182	cluster.3	Mix_2	cluster.3
cell_2183	cluster.3	Mix_3	cluster.3
cell_2184	cluster.3	Mix_4	cluster.3
cell_2185	cluster.3	Mix_5	cluster.3
cell_2186	cluster.3	Mix_6	cluster.3
cell_2187	cluster.3	Mix_7	cluster.3
cell_2188	cluster.3	Mix_8	cluster.3
cell_2189	cluster.3	Mix_9	cluster.3
cell_2190	cluster.3	Mix_10	cluster.3
cell_2191	cluster.3	Mix_1	cluster.3
cell_2192	cluster.3	Mix_2	cluster.3
cell_2193	cluster.3	Mix_3	cluster.3
cell_2194	cluster.3	Mix_4	cluster.3
cell_2195	cluster.3	Mix_5	cluster.3
cell_2196	cluster.3	Mix_6	cluster.3
cell_2197	cluster.3	Mix_7	cluster.3
cell_2198	cluster.3	Mix_8	cluster.3
cell_2199	cluster.3	Mix_9	cluster.3
cell_2200	cluster.3	Mix_10	cluster.3
cell_2201	cluster.3	Mix_1	cluster.3
cell_2202	cluster.3	Mix_2	cluster.3
cell_2203	cluster.3	Mix_3	cluster.3
cell_2204	cluster.3	Mix_4	cluster.3
cell_2205	cluster.3	Mix_5	cluster.3
cell_2206	cluster.3	Mix_6	cluster.3
cell_2207	cluster.3	Mix_7	cluster.3
cell_2208	cluster.3	Mix_8	cluster.3
cell_2209	cluster.3	Mix_9	cluster.3
cell_2210	cluster.3	Mix_10	cluster.3
cell_2211	cluster.3	Mix_1	cluster.3
cell_2212	cluster.3	Mix_2	cluster.3
cell_2213	cluster.3	Mix_3	cluster.3
cell_2214	cluster.3	Mix_4	cluster.3
cell_2215	cluster.3	Mix_5	cluster.3
cell_2216	cluster.3	Mix_6	cluster.3
cell_2217	cluster.3	Mix_7	cluster.3
cell_2218	cluster.3	Mix_8	cluster.3
cell_2219	cluster.3	Mix_9	cluster.3
cell_2220	cluster.3	Mix_10	cluster.3
cell_2221	cluster.3	Mix_1	cluster.3
cell_2222	cluster.3	Mix_2	cluster.3
cell_2223	cluster.3	Mix_3	cluster.3
cell_2224	cluster.3	Mix_4	cluster.3
cell_2225	cluster.3	Mix_5	cluster.3
cell_2226	cluster.3	Mix_6	cluster.3
cell_2227	cluster.3	Mix_7	cluster.3
cell_2228	cluster.3	Mix_8	cluster.3
cell_2229	cluster.3	Mix_9	cluster.3
cell_2230	cluster.3	Mix_10	cluster.3
cell_2231	cluster.3	Mix_1	cluster.3
cell_2232	cluster.3	Mix_2	cluster.3
cell_2233	cluster.3	Mix_3	cluster.3
cell_2234	cluster.3	Mix_4	cluster.3
cell_2235	cluster.3	Mix_5	cluster.3
cell_2236	cluster.3	Mix_6	cluster.3
cell_2237	cluster.3	Mix_7	cluster.3
cell_2238	cluster.3	Mix_8	cluster.3
cell_2239	cluster.3	Mix_9	cluster.3
cell_2240	cluster.3	Mix_10	cluster.3
cell_2241	cluster.3	Mix_1	cluster.3
cell_2242	cluster.3	Mix_2	cluster.3
cell_2243	cluster.3	Mix_3	cluster.3
cell_2244	cluster.3	Mix_4	cluster.3
cell_2245	cluster.3	Mix_5	cluster.3
cell_2246	cluster.3	Mix_6	cluster.3
